                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1247,                0.97747,                 1.2657,                0.48112,                0.79446,                0.67951,                0.19121,                0.28136,                0.14309,                0.47537,                 0.1357,                0.18301,                0.06849,                 2.1396,                 3.3503,                 2.3061,                0.96159,              0.0075349,              0.0075349,              0.0075349
                   1248,                0.98153,                 1.2466,                0.48093,                0.79526,                0.67116,                0.18813,                  0.273,                0.14147,                0.46962,                0.13261,                0.17743,                0.06608,                 2.1294,                  3.343,                 2.2773,                0.95918,              0.0075329,              0.0075329,              0.0075329
                   1249,                0.96952,                 1.2397,                0.47832,                0.79671,                 0.6579,                0.19044,                0.27076,                0.14084,                0.45869,                0.13416,                0.17888,                0.06775,                  2.146,                 3.4282,                 2.2956,                0.96049,              0.0075309,              0.0075309,              0.0075309
                   1250,                0.95829,                 1.2564,                0.47482,                0.79685,                0.65526,                0.19044,                0.26797,                0.13888,                 0.4552,                0.13335,                0.16804,                0.06336,                 2.1571,                 3.4602,                 2.3176,                0.96442,               0.007529,               0.007529,               0.007529
                   1251,                0.95648,                 1.2801,                0.47405,                0.79423,                0.63179,                0.19198,                0.26706,                0.13644,                0.42766,                 0.1303,                0.16177,                0.06193,                 2.1659,                 3.4596,                 2.2869,                0.96227,               0.007527,               0.007527,               0.007527
                   1252,                0.96337,                 1.2954,                0.47752,                0.79713,                0.61677,                0.19507,                0.26683,                0.13567,                0.41641,                0.13261,                0.15898,                0.06116,                 2.1767,                 3.5035,                 2.2804,                0.96659,               0.007525,               0.007525,               0.007525
                   1253,                0.98008,                 1.3463,                0.47724,                0.79003,                0.63416,                0.19738,                0.26934,                0.13525,                0.41456,                0.13595,                0.15748,                0.05901,                 2.1876,                 3.5013,                 2.2908,                0.96955,               0.007523,               0.007523,               0.007523
                   1254,                 1.0088,                  1.325,                0.48924,                0.79646,                0.65295,                0.20123,                0.27455,                0.13656,                0.43241,                0.14187,                0.16857,                0.06169,                 2.1742,                 3.4803,                 2.2761,                0.96961,               0.007521,               0.007521,               0.007521
                   1255,                0.97138,                 1.3207,                0.48301,                0.80249,                 0.6441,                0.19815,                0.27187,                0.13415,                  0.442,                0.14187,                 0.1682,                0.06038,                 2.1869,                 3.4344,                 2.2878,                0.97541,              0.0075191,              0.0075191,              0.0075191
                   1256,                0.98044,                 1.2869,                0.48167,                0.79601,                0.63794,                0.19121,                0.26616,                0.13116,                0.44258,                 0.1357,                0.15726,                0.05764,                 2.2049,                 3.4849,                 2.3013,                 0.9779,              0.0075171,              0.0075171,              0.0075171
                   1257,                0.98594,                 1.3117,                0.47782,                0.79632,                0.67288,                0.18736,                0.26125,                0.12814,                0.44372,                0.13184,                0.15263,                0.05543,                 2.2247,                 3.4836,                 2.3391,                0.97741,              0.0075151,              0.0075151,              0.0075151
                   1258,                0.97707,                 1.3385,                0.48464,                0.79659,                0.66833,                0.19121,                0.26312,                0.13105,                0.44308,                0.13107,                0.14935,                 0.0552,                 2.2018,                 3.4272,                 2.3363,                0.96926,              0.0075131,              0.0075131,              0.0075131
                   1259,                 0.9745,                 1.3264,                0.48275,                0.79572,                0.66124,                0.19264,                0.26502,                0.13027,                0.44468,                0.13107,                0.15778,                0.05598,                 2.1972,                 3.4003,                 2.3364,                0.97408,              0.0075111,              0.0075111,              0.0075111
                   1260,                0.97507,                  1.337,                0.48676,                0.80394,                0.63525,                0.19605,                0.26065,                0.12754,                0.42404,                 0.1317,                0.15009,                0.05349,                  2.194,                 3.4064,                 2.3768,                0.97505,              0.0075092,              0.0075092,              0.0075092
                   1261,                0.98445,                 1.2652,                0.48388,                0.79365,                0.62842,                0.19815,                0.26188,                0.12799,                0.39928,                0.12799,                0.14693,                0.05303,                 2.2087,                 3.3868,                 2.3697,                0.97863,              0.0075072,              0.0075072,              0.0075072
                   1262,                0.99908,                 1.3163,                0.48776,                0.79741,                0.61734,                0.19738,                0.26277,                0.12946,                 0.4038,                0.13159,                 0.1511,                 0.0549,                 2.2184,                 3.3495,                 2.3974,                0.98216,              0.0075052,              0.0075052,              0.0075052
                   1263,                0.96627,                 1.3511,                0.47476,                 0.7978,                0.61325,                0.19969,                0.26523,                 0.1308,                0.40351,                0.13404,                0.15542,                0.05814,                 2.2115,                  3.316,                 2.4024,                0.97714,              0.0075032,              0.0075032,              0.0075032
                   1264,                 1.0132,                 1.2845,                0.49873,                0.79125,                0.62447,                0.20046,                0.27173,                0.13303,                0.41146,                0.13638,                0.16283,                0.06051,                 2.1969,                 3.3174,                 2.4035,                0.96805,              0.0075012,              0.0075012,              0.0075012
                   1265,                0.99601,                 1.3278,                0.49141,                0.80018,                0.62475,                0.20278,                0.27424,                0.13473,                0.41546,                0.14248,                0.17164,                0.06375,                 2.1881,                 3.3079,                 2.3657,                0.96513,              0.0074993,              0.0074993,              0.0074993
                   1266,                 0.9605,                 1.3377,                0.47422,                0.79447,                0.62266,                0.20278,                0.27125,                0.13433,                0.42252,                0.14341,                0.17236,                0.06223,                 2.1915,                 3.3251,                 2.3474,                0.96845,              0.0074973,              0.0074973,              0.0074973
                   1267,                0.91106,                 1.2602,                0.46183,                0.80042,                0.64252,                0.19892,                0.26435,                0.13114,                0.42824,                0.14418,                0.16966,                0.05997,                 2.1982,                 3.3619,                 2.3343,                0.96766,              0.0074953,              0.0074953,              0.0074953
                   1268,                0.98702,                  1.282,                0.49057,                0.79678,                0.62187,                0.19969,                0.25983,                 0.1295,                0.41881,                0.14279,                0.16254,                0.05946,                 2.2067,                 3.4386,                 2.3443,                0.96768,              0.0074933,              0.0074933,              0.0074933
                   1269,                0.97052,                 1.2399,                0.48291,                0.79815,                0.63243,                0.19738,                0.26081,                0.13022,                 0.4176,                0.13724,                 0.1601,                 0.0582,                 2.2004,                 3.4796,                 2.3233,                0.96563,              0.0074913,              0.0074913,              0.0074913
                   1270,                0.95168,                 1.2682,                 0.4748,                0.79775,                0.64115,                0.19275,                0.25432,                0.12742,                0.40354,                0.13261,                0.15548,                 0.0563,                  2.208,                 3.5088,                  2.337,                0.96455,              0.0074894,              0.0074894,              0.0074894
                   1271,                0.95834,                 1.3192,                0.47363,                0.80121,                0.62361,                0.19584,                0.25251,                0.12568,                0.38579,                0.12876,                0.15364,                0.05491,                 2.2184,                 3.5306,                 2.3344,                0.96622,              0.0074874,              0.0074874,              0.0074874
                   1272,                0.98725,                 1.3666,                0.49075,                0.80136,                0.60496,                0.18773,                0.25092,                0.12516,                0.37984,                 0.1249,                0.15208,                0.05493,                 2.2159,                 3.5191,                 2.3385,                0.96524,              0.0074854,              0.0074854,              0.0074854
                   1273,                0.99582,                 1.3206,                0.49285,                0.79831,                0.59777,                0.19044,                0.25538,                0.12755,                0.37498,                0.12413,                0.15069,                0.05352,                 2.2133,                 3.4847,                  2.363,                0.96433,              0.0074834,              0.0074834,              0.0074834
                   1274,                 0.9603,                 1.2513,                0.46934,                0.79507,                 0.6106,                0.18813,                0.25552,                0.12744,                0.39482,                0.12722,                0.15275,                0.05466,                 2.2092,                 3.4215,                 2.4246,                0.96843,              0.0074814,              0.0074814,              0.0074814
                   1275,                0.98677,                 1.3439,                0.48503,                0.79269,                0.60479,                0.18119,                0.25758,                0.13095,                0.37674,                0.11796,                0.15079,                0.05642,                  2.194,                 3.3917,                 2.4463,                 0.9719,              0.0074795,              0.0074795,              0.0074795
                   1276,                0.97503,                 1.2288,                0.47252,                0.79841,                 0.6278,                0.18077,                0.25867,                0.12918,                0.40627,                0.12105,                0.15772,                0.05734,                 2.2166,                 3.3667,                 2.4956,                0.97976,              0.0074775,              0.0074775,              0.0074775
                   1277,                0.96758,                 1.2864,                0.48542,                0.79858,                0.62053,                0.18281,                0.25378,                 0.1283,                 0.4073,                0.12336,                0.15531,                0.05486,                  2.212,                 3.3557,                 2.4758,                0.97895,              0.0074755,              0.0074755,              0.0074755
                   1278,                0.92921,                 1.2804,                0.46525,                0.79614,                0.62375,                0.18658,                0.25503,                0.12904,                0.41124,                 0.1249,                0.15566,                0.05725,                 2.2078,                 3.3651,                 2.4803,                 0.9788,              0.0074735,              0.0074735,              0.0074735
                   1279,                0.95715,                 1.3273,                0.48103,                0.79786,                0.63233,                0.18829,                0.25362,                0.12781,                0.40753,                0.12567,                0.15398,                0.05592,                 2.2139,                  3.376,                 2.4566,                0.97941,              0.0074715,              0.0074715,              0.0074715
                   1280,                0.99652,                  1.333,                 0.4895,                0.79555,                0.62399,                0.19044,                0.25717,                0.12806,                0.40862,                0.12892,                 0.1573,                0.05658,                 2.2225,                 3.3774,                 2.4711,                0.97897,              0.0074696,              0.0074696,              0.0074696
                   1281,                0.99104,                 1.2451,                 0.4852,                0.79665,                0.63173,                0.19198,                0.26324,                0.12968,                0.41246,                0.12876,                0.15997,                0.05955,                  2.211,                 3.3566,                 2.4577,                0.97551,              0.0074676,              0.0074676,              0.0074676
                   1282,                0.98584,                 1.3464,                0.48333,                0.79674,                0.64194,                0.18813,                0.26456,                0.13169,                 0.4289,                0.12876,                0.15928,                 0.0596,                  2.198,                 3.2904,                 2.4411,                0.97257,              0.0074656,              0.0074656,              0.0074656
                   1283,                0.99352,                 1.2637,                0.48616,                0.79129,                0.64944,                0.18997,                 0.2658,                0.13186,                0.44081,                 0.1303,                0.16315,                0.06017,                 2.1925,                 3.2744,                 2.4432,                0.96979,              0.0074636,              0.0074636,              0.0074636
                   1284,                0.95288,                  1.289,                0.47024,                0.79639,                0.64466,                 0.1889,                0.26629,                0.13287,                0.44924,                0.13184,                0.16814,                0.06067,                 2.1776,                  3.222,                 2.4438,                0.96614,              0.0074616,              0.0074616,              0.0074616
                   1285,                 1.0124,                 1.2457,                0.49635,                0.79723,                0.65248,                0.18967,                0.26593,                0.13309,                0.46017,                 0.1357,                0.17165,                0.06196,                 2.1755,                 3.2525,                 2.4417,                0.96749,              0.0074597,              0.0074597,              0.0074597
                   1286,                0.97244,                 1.2954,                0.47869,                0.79782,                0.63324,                0.19121,                0.26408,                0.13119,                0.43616,                0.13416,                0.16919,                0.06071,                 2.1609,                 3.2704,                 2.4404,                0.96081,              0.0074577,              0.0074577,              0.0074577
                   1287,                0.96877,                 1.2454,                 0.4791,                0.79703,                0.62849,                0.18783,                   0.26,                0.13055,                0.44504,                0.13493,                0.16577,                  0.062,                 2.1515,                 3.2702,                 2.4201,                0.95946,              0.0074557,              0.0074557,              0.0074557
                   1288,                0.99429,                 1.3471,                 0.4839,                0.80051,                 0.6414,                0.18504,                0.25799,                0.13124,                0.44751,                0.13261,                0.16717,                 0.0636,                   2.14,                 3.2763,                 2.4224,                0.95834,              0.0074537,              0.0074537,              0.0074537
                   1289,                0.92483,                 1.3155,                0.47044,                0.79087,                0.62459,                0.18087,                0.25484,                0.13138,                0.44509,                0.13493,                0.17033,                0.06507,                 2.1378,                 3.2879,                  2.418,                0.95935,              0.0074517,              0.0074517,              0.0074517
                   1290,                0.97734,                 1.3036,                0.47981,                 0.7983,                0.63299,                0.18883,                0.25945,                 0.1327,                0.45603,                0.13878,                0.16717,                0.06084,                 2.1444,                 3.2881,                 2.4033,                 0.9619,              0.0074498,              0.0074498,              0.0074498
                   1291,                0.98133,                 1.3436,                0.48276,                0.79579,                0.63787,                0.19429,                0.26278,                0.13547,                 0.4379,                0.13724,                0.16237,                0.05955,                 2.1253,                 3.2685,                 2.3675,                0.95923,              0.0074478,              0.0074478,              0.0074478
                   1292,                0.95021,                 1.2695,                0.47123,                0.79381,                0.63097,                0.19892,                0.26781,                0.13641,                0.43432,                0.14032,                0.16279,                0.05918,                 2.1038,                 3.2727,                 2.3405,                0.95494,              0.0074458,              0.0074458,              0.0074458
                   1293,                 1.0027,                 1.2732,                0.48576,                0.79511,                0.63429,                0.20046,                0.27123,                0.13819,                0.43972,                0.14109,                 0.1659,                0.06005,                 2.0918,                 3.2904,                 2.3126,                0.95395,              0.0074438,              0.0074438,              0.0074438
                   1294,                0.96768,                 1.3242,                 0.4835,                0.79595,                0.62148,                0.20432,                  0.278,                0.14213,                0.43862,                0.14217,                0.17217,                0.06206,                 2.0901,                 3.3402,                 2.2953,                0.95296,              0.0074418,              0.0074418,              0.0074418
                   1295,                0.96606,                 1.2834,                0.48066,                0.79764,                0.61666,                0.20432,                0.28344,                0.14433,                0.44789,                0.14418,                0.17701,                0.06709,                 2.0798,                 3.3865,                 2.2784,                0.95373,              0.0074399,              0.0074399,              0.0074399
                   1296,                0.92784,                 1.2933,                 0.4663,                0.79292,                 0.6619,                0.19969,                0.28236,                 0.1434,                0.47299,                0.13955,                0.17408,                0.06357,                 2.0844,                 3.4038,                 2.2978,                0.95614,              0.0074379,              0.0074379,              0.0074379
                   1297,                0.93731,                 1.2641,                0.46899,                0.79999,                0.65792,                0.19584,                0.28027,                0.14474,                0.45143,                0.13801,                0.17217,                0.06578,                 2.0781,                 3.4197,                 2.2931,                0.95504,              0.0074359,              0.0074359,              0.0074359
                   1298,                0.97001,                 1.2633,                0.47375,                0.79583,                0.66598,                0.19584,                 0.2861,                 0.1457,                0.45884,                0.13493,                0.17421,                0.06762,                 2.0723,                 3.4129,                 2.2884,                0.95267,              0.0074339,              0.0074339,              0.0074339
                   1299,                0.93496,                 1.2734,                 0.4647,                0.79539,                0.66628,                0.19549,                0.28982,                0.14669,                0.45308,                0.13349,                 0.1722,                0.06768,                 2.0538,                 3.3866,                 2.2536,                0.94971,              0.0074319,              0.0074319,              0.0074319
                   1300,                0.94275,                 1.2501,                0.47152,                0.79687,                0.66136,                0.19275,                0.28414,                0.14298,                0.45417,                0.13338,                0.17399,                0.06612,                 2.0775,                 3.3505,                 2.2649,                 0.9527,                0.00743,                0.00743,                0.00743
                   1301,                0.96765,                 1.2988,                0.47331,                0.79716,                0.65118,                0.19143,                0.28029,                0.14177,                0.44702,                0.13213,                0.17042,                0.06421,                 2.0944,                 3.3313,                 2.2634,                0.95457,               0.007428,               0.007428,               0.007428
                   1302,                0.99481,                 1.3345,                0.48657,                0.79265,                0.65567,                0.19044,                0.27379,                0.13814,                0.43812,                0.12876,                 0.1672,                0.06101,                 2.1203,                 3.2788,                 2.3237,                0.95599,               0.007426,               0.007426,               0.007426
                   1303,                0.94311,                 1.2851,                0.47388,                0.80483,                0.65836,                0.18736,                 0.2702,                0.13646,                0.46472,                0.12722,                0.16555,                0.05832,                 2.1405,                 3.3037,                 2.3635,                0.95597,               0.007424,               0.007424,               0.007424
                   1304,                0.99159,                  1.364,                0.48753,                0.79396,                0.62592,                0.18319,                 0.2652,                0.13318,                 0.4027,                0.12413,                 0.1598,                0.05955,                 2.1605,                 3.2922,                 2.3896,                0.95623,               0.007422,               0.007422,               0.007422
                   1305,                  0.956,                 1.2873,                0.47826,                0.79808,                0.61044,                0.18581,                0.26729,                0.13303,                0.40525,                 0.1249,                0.16283,                0.06087,                 2.1567,                  3.271,                 2.3935,                0.95371,              0.0074201,              0.0074201,              0.0074201
                   1306,                0.94811,                 1.2367,                0.46855,                0.80059,                0.60069,                0.19198,                0.26959,                0.13268,                 0.4116,                0.13261,                0.16166,                 0.0604,                 2.1449,                 3.3061,                 2.3744,                0.94998,              0.0074181,              0.0074181,              0.0074181
                   1307,                0.95265,                 1.2925,                0.47452,                0.79438,                0.59331,                0.18967,                0.26431,                0.13104,                0.41373,                0.13331,                0.16081,                0.05617,                 2.1585,                  3.349,                 2.3634,                 0.9507,              0.0074161,              0.0074161,              0.0074161
                   1308,                0.91748,                 1.2811,                0.46417,                0.79708,                0.59715,                0.18967,                 0.2656,                0.12984,                0.41169,                0.13184,                0.16311,                0.05627,                 2.1637,                 3.3982,                 2.3079,                0.95266,              0.0074141,              0.0074141,              0.0074141
                   1309,                0.98598,                 1.3014,                0.48726,                0.79332,                0.59649,                0.19148,                0.26544,                0.12947,                0.40124,                0.13107,                0.16114,                0.05556,                 2.1739,                 3.4466,                  2.274,                0.95892,              0.0074121,              0.0074121,              0.0074121
                   1310,                0.95504,                 1.3144,                0.47236,                0.79207,                0.59253,                0.19285,                 0.2636,                0.13009,                0.40149,                0.13184,                0.16278,                0.05739,                  2.177,                 3.4649,                 2.2525,                0.96317,              0.0074102,              0.0074102,              0.0074102
                   1311,                0.96053,                 1.3018,                0.47301,                0.79453,                0.60736,                0.19275,                0.25976,                0.13053,                0.41008,                0.13261,                 0.1618,                0.05777,                 2.1762,                  3.483,                 2.2334,                0.96422,              0.0074082,              0.0074082,              0.0074082
                   1312,                0.94766,                 1.3028,                0.47382,                0.79552,                 0.6204,                0.19784,                0.26344,                 0.1316,                0.40708,                0.13339,                0.16122,                0.05625,                 2.1567,                 3.4445,                 2.2249,                0.96686,              0.0074062,              0.0074062,              0.0074062
                   1313,                0.95319,                 1.2295,                0.47738,                0.79655,                0.62289,                  0.202,                0.26663,                0.13222,                0.40385,                0.13371,                0.16175,                0.05802,                 2.1459,                 3.4327,                 2.2167,                0.96573,              0.0074042,              0.0074042,              0.0074042
                   1314,                0.96679,                 1.3271,                 0.4737,                0.79528,                0.62563,                0.20355,                0.26358,                 0.1309,                0.40856,                0.13724,                0.15924,                0.05387,                 2.1435,                 3.4266,                 2.1978,                0.96229,              0.0074022,              0.0074022,              0.0074022
                   1315,                0.95098,                 1.2645,                0.46524,                0.79484,                0.65239,                0.19969,                0.25741,                0.12958,                0.41578,                 0.1357,                0.15453,                0.05403,                 2.1474,                 3.4094,                 2.2034,                0.96304,              0.0074003,              0.0074003,              0.0074003
                   1316,                0.98185,                 1.2639,                0.47918,                0.79429,                0.61906,                0.19969,                0.25342,                0.12663,                0.41828,                0.13493,                0.15515,                0.05432,                 2.1537,                 3.4806,                 2.2337,                0.96296,              0.0073983,              0.0073983,              0.0073983
                   1317,                0.95719,                 1.2574,                0.47597,                0.79391,                0.62153,                0.19507,                0.24661,                0.12442,                0.40221,                0.13647,                0.15529,                0.05291,                 2.1702,                 3.5123,                 2.2567,                0.96514,              0.0073963,              0.0073963,              0.0073963
                   1318,                0.90983,                 1.2582,                0.45396,                0.79496,                 0.5904,                0.19661,                0.24715,                0.12166,                0.40762,                0.14378,                  0.161,                0.05315,                 2.1797,                   3.52,                 2.2684,                0.96624,              0.0073943,              0.0073943,              0.0073943
                   1319,                0.95187,                 1.3015,                0.46804,                0.79789,                0.59135,                0.19275,                0.24702,                0.12181,                0.40895,                 0.1387,                 0.1605,                0.05434,                 2.2048,                 3.5078,                 2.3228,                0.97334,              0.0073923,              0.0073923,              0.0073923
                   1320,                0.98065,                 1.2734,                 0.4819,                0.79554,                0.60369,                0.19144,                0.24963,                0.12445,                0.42732,                0.13724,                0.16681,                0.05793,                 2.1943,                  3.467,                 2.3351,                 0.9696,              0.0073904,              0.0073904,              0.0073904
                   1321,                0.97378,                  1.258,                 0.4743,                0.79437,                0.61647,                 0.1889,                0.25255,                 0.1275,                0.41614,                0.13338,                0.16466,                0.05908,                  2.197,                 3.3903,                 2.3505,                0.97015,              0.0073884,              0.0073884,              0.0073884
                   1322,                0.93827,                 1.2858,                0.46597,                0.80034,                0.63139,                 0.1889,                   0.26,                0.13077,                0.43811,                0.13107,                0.16774,                0.06114,                 2.1873,                 3.3618,                  2.369,                0.96888,              0.0073864,              0.0073864,              0.0073864
                   1323,                 0.9815,                 1.2717,                0.47808,                0.79061,                0.63454,                0.18736,                0.26343,                0.13057,                0.43596,                0.12872,                0.16614,                0.05963,                 2.2004,                   3.36,                 2.3877,                0.97011,              0.0073844,              0.0073844,              0.0073844
                   1324,                0.94176,                 1.2711,                0.46301,                0.79864,                0.63375,                0.19198,                0.26829,                 0.1331,                0.45408,                 0.1357,                0.17213,                0.06108,                 2.2004,                 3.3722,                 2.3624,                0.97175,              0.0073824,              0.0073824,              0.0073824
                   1325,                0.95637,                 1.2183,                0.47291,                0.78996,                0.64802,                0.19969,                 0.2733,                0.13495,                0.45461,                0.13878,                0.17576,                0.06318,                 2.1989,                 3.3539,                 2.3388,                0.97342,              0.0073805,              0.0073805,              0.0073805
                   1326,                0.95871,                 1.2976,                 0.4745,                0.79675,                0.63805,                0.19892,                0.27555,                 0.1345,                0.44506,                0.13727,                0.17807,                0.06288,                 2.1938,                 3.3599,                 2.3129,                0.97496,              0.0073785,              0.0073785,              0.0073785
                   1327,                0.94414,                 1.2674,                0.46722,                0.79214,                0.63389,                0.20558,                0.28404,                0.13722,                0.44921,                0.13955,                0.18045,                0.06515,                 2.1739,                 3.3529,                 2.2961,                0.97207,              0.0073765,              0.0073765,              0.0073765
                   1328,                0.95922,                 1.2467,                0.47179,                0.79651,                0.63991,                0.20509,                0.28704,                0.14023,                0.42914,                0.14109,                0.18301,                0.06686,                 2.1535,                 3.4305,                 2.2597,                0.96547,              0.0073745,              0.0073745,              0.0073745
                   1329,                 0.9456,                  1.241,                0.47065,                0.79884,                0.66331,                0.20509,                0.28833,                0.14131,                0.43301,                0.13801,                0.18028,                0.06801,                   2.15,                 3.4322,                 2.2639,                0.96434,              0.0073725,              0.0073725,              0.0073725
                   1330,                0.90627,                 1.2672,                0.45435,                0.79399,                0.69331,                0.20123,                0.28963,                0.14343,                0.45041,                0.14109,                0.18374,                0.06662,                 2.1385,                  3.432,                 2.2677,                0.95896,              0.0073706,              0.0073706,              0.0073706
                   1331,                0.98116,                  1.248,                0.48669,                0.79685,                0.66987,                0.20494,                0.28957,                0.14316,                0.43567,                0.13647,                0.17854,                0.06573,                 2.1296,                 3.4402,                 2.2478,                0.95592,              0.0073686,              0.0073686,              0.0073686
                   1332,                 0.9859,                 1.2609,                0.47607,                 0.7935,                0.64698,                0.20123,                0.28603,                0.14313,                0.41215,                0.13184,                0.17381,                0.06556,                 2.1185,                 3.4227,                  2.256,                0.95712,              0.0073666,              0.0073666,              0.0073666
                   1333,                0.96423,                 1.2671,                0.47918,                0.79121,                 0.6704,                0.20509,                0.28999,                0.14388,                0.43714,                 0.1357,                0.17567,                0.06507,                 2.1233,                 3.4402,                 2.2801,                0.95798,              0.0073646,              0.0073646,              0.0073646
                   1334,                0.95551,                 1.2667,                0.47537,                0.78896,                0.66861,                  0.202,                0.28424,                0.14115,                0.45172,                0.13878,                0.17814,                 0.0645,                 2.1218,                 3.3781,                 2.3017,                0.95959,              0.0073626,              0.0073626,              0.0073626
                   1335,                0.96459,                 1.2922,                0.47131,                 0.7919,                0.64246,                0.20355,                0.27729,                0.13641,                0.43766,                0.13955,                0.17427,                0.06122,                 2.1368,                 3.4101,                 2.3029,                0.96305,              0.0073607,              0.0073607,              0.0073607
                   1336,                0.95726,                 1.2457,                0.47183,                0.79812,                0.64873,                  0.202,                0.26994,                0.13171,                0.43205,                0.14187,                  0.169,                0.06026,                 2.1517,                 3.4128,                  2.299,                0.96515,              0.0073587,              0.0073587,              0.0073587
                   1337,                0.95805,                 1.2243,                0.47172,                0.79461,                 0.6361,                0.20046,                0.26693,                0.13104,                0.42415,                0.13878,                0.16608,                 0.0594,                 2.1646,                 3.3918,                 2.3018,                0.96541,              0.0073567,              0.0073567,              0.0073567
                   1338,                0.94357,                 1.3566,                0.47292,                0.79755,                0.64266,                0.20123,                 0.2634,                 0.1311,                0.44734,                0.14032,                0.16647,                0.05865,                 2.1626,                 3.3717,                 2.2702,                0.96338,              0.0073547,              0.0073547,              0.0073547
                   1339,                0.96394,                 1.2865,                0.47458,                0.79283,                0.63713,                0.20123,                0.26309,                 0.1317,                0.42598,                0.14032,                0.16454,                0.05975,                 2.1565,                 3.3815,                 2.2829,                0.95997,              0.0073527,              0.0073527,              0.0073527
                   1340,                0.91922,                 1.2481,                 0.4587,                0.79436,                 0.6489,                0.20355,                0.26669,                0.13221,                0.43997,                0.13801,                0.15825,                0.05755,                 2.1557,                 3.4026,                 2.3047,                 0.9572,              0.0073508,              0.0073508,              0.0073508
