                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    282,                  1.484,                 2.1337,                 0.8005,                0.86369,                0.47484,                  0.165,                0.17922,                0.07828,                0.33497,                0.11719,                0.10514,                0.03319,                 2.5384,                  3.335,                 2.0594,                 1.0443,              0.0094456,              0.0094456,              0.0094456
                    283,                 1.4836,                 2.1243,                0.80381,                0.85778,                0.54173,                0.15806,                0.18172,                0.07481,                0.27777,                0.11951,                0.10646,                0.03234,                 2.5888,                 3.4144,                  2.121,                 1.0487,              0.0094436,              0.0094436,              0.0094436
                    284,                  1.525,                 2.1337,                0.81317,                0.86164,                 0.4043,                0.16641,                0.17982,                0.07985,                0.32553,                0.11796,                0.10469,                0.03173,                  2.505,                 3.3426,                 2.1181,                  1.038,              0.0094416,              0.0094416,              0.0094416
                    285,                 1.4786,                 2.1653,                0.80385,                0.86491,                0.42219,                0.16962,                0.18258,                 0.0792,                0.28219,                0.11874,                0.10549,                0.02993,                 2.5173,                 3.3511,                 2.1053,                 1.0362,              0.0094397,              0.0094397,              0.0094397
                    286,                 1.5108,                 2.1268,                0.82153,                0.86349,                0.37607,                0.16654,                0.17455,                0.07503,                0.26664,                0.11874,                 0.1063,                0.03142,                 2.5143,                   3.46,                  2.069,                 1.0371,              0.0094377,              0.0094377,              0.0094377
                    287,                 1.4703,                 2.1232,                0.78813,                0.84962,                0.37828,                0.17311,                0.17276,                0.07473,                0.27101,                0.12038,                0.10178,                0.03027,                 2.5457,                 3.3941,                 2.0243,                 1.0419,              0.0094357,              0.0094357,              0.0094357
                    288,                   1.51,                 2.1959,                0.79969,                0.85294,                0.38814,                0.16345,                0.17191,                0.07214,                 0.2438,                0.12182,                0.09623,                0.03008,                 2.5528,                 3.4381,                 2.0899,                 1.0434,              0.0094337,              0.0094337,              0.0094337
                    289,                 1.4705,                 2.0839,                0.78792,                0.85877,                0.51197,                0.16037,                0.18236,                0.07834,                0.36379,                0.11874,                0.11034,                0.03117,                 2.5198,                  3.407,                 2.1382,                 1.0416,              0.0094317,              0.0094317,              0.0094317
                    290,                 1.4972,                 2.1597,                0.80689,                0.85971,                0.43681,                0.16804,                0.18539,                0.07991,                0.25827,                0.12567,                0.10551,                0.03296,                 2.5208,                 3.4241,                 2.1073,                 1.0345,              0.0094298,              0.0094298,              0.0094298
                    291,                 1.4779,                 2.0846,                0.80126,                 0.8536,                0.41094,                0.16731,                0.17957,                0.07723,                0.25913,                0.11488,                0.09383,                0.02739,                 2.5789,                 3.3701,                 2.0782,                  1.045,              0.0094278,              0.0094278,              0.0094278
                    292,                 1.4576,                 2.1393,                0.79664,                0.85646,                0.44738,                0.17271,                0.18607,                0.08095,                0.30402,                0.11796,                0.10995,                0.03313,                 2.4998,                 3.3685,                 2.1185,                 1.0425,              0.0094258,              0.0094258,              0.0094258
                    293,                 1.4737,                 2.1321,                 0.7896,                0.85515,                0.45799,                0.17004,                0.18455,                0.07938,                0.29867,                0.12028,                0.11023,                0.03392,                  2.504,                 3.3391,                 2.1551,                 1.0464,              0.0094238,              0.0094238,              0.0094238
                    294,                 1.4711,                 2.1441,                0.79952,                0.84787,                0.45467,                0.16268,                  0.176,                0.07555,                0.28711,                0.11257,                0.10226,                0.03297,                 2.5455,                 3.3449,                 2.1896,                 1.0552,              0.0094218,              0.0094218,              0.0094218
                    295,                 1.5115,                 2.1008,                0.79049,                0.85615,                0.50175,                0.16654,                0.18206,                0.07907,                0.32524,                0.11565,                0.10975,                0.03692,                  2.464,                 3.3365,                 2.1883,                 1.0452,              0.0094199,              0.0094199,              0.0094199
                    296,                 1.5481,                 2.1542,                0.82751,                0.85351,                0.43121,                  0.165,                0.17458,                0.07418,                0.23464,                0.11796,                0.09948,                0.03235,                 2.5679,                 3.3723,                 2.1416,                 1.0498,              0.0094179,              0.0094179,              0.0094179
                    297,                 1.5254,                  2.086,                0.81444,                0.84992,                0.44327,                 0.1542,                0.17205,                0.07223,                0.25653,                0.11411,                0.09891,                0.03125,                  2.588,                 3.3446,                 2.2117,                 1.0558,              0.0094159,              0.0094159,              0.0094159
                    298,                 1.4604,                 2.0623,                0.77188,                0.84496,                0.42974,                0.16808,                0.17392,                0.07477,                0.29097,                0.12413,                0.11008,                0.03593,                 2.5506,                 3.3366,                 2.1496,                 1.0492,              0.0094139,              0.0094139,              0.0094139
                    299,                 1.5223,                 2.0828,                 0.7998,                0.85311,                0.43709,                0.15729,                0.16842,                0.07105,                0.30087,                0.11334,                0.09563,                0.03064,                 2.6083,                 3.3772,                 2.1638,                 1.0532,              0.0094119,              0.0094119,              0.0094119
                    300,                 1.5146,                 2.1028,                0.82039,                0.85928,                0.44778,                0.14418,                0.15535,                0.06511,                0.28528,                0.11103,                0.09738,                0.02942,                 2.6577,                 3.4654,                 2.1475,                 1.0561,                0.00941,                0.00941,                0.00941
                    301,                 1.5215,                 2.0922,                0.80908,                0.86136,                0.41982,                0.15883,                0.16744,                0.07069,                0.31794,                0.11334,                0.10055,                0.03078,                 2.6176,                 3.4112,                  2.058,                 1.0508,               0.009408,               0.009408,               0.009408
                    302,                 1.4591,                 2.1125,                0.79082,                 0.8623,                0.40962,                0.18042,                0.18215,                0.07608,                0.29063,                0.12413,                0.11089,                0.03323,                  2.553,                 3.3711,                 2.0594,                 1.0348,               0.009406,               0.009406,               0.009406
                    303,                 1.4586,                 2.1198,                0.79275,                0.85525,                0.43637,                0.17425,                0.18849,                0.08113,                0.28641,                0.13261,                0.10894,                0.03494,                 2.5136,                 3.3925,                 2.0273,                 1.0332,               0.009404,               0.009404,               0.009404
                    304,                 1.4557,                 2.0592,                0.78342,                0.84875,                0.40856,                0.18196,                0.19157,                0.08563,                0.32587,                0.12567,                0.11577,                0.04144,                 2.4615,                 3.3625,                 2.0144,                 1.0285,               0.009402,               0.009402,               0.009402
                    305,                 1.5085,                 2.0882,                0.83502,                0.85637,                0.45698,                0.19044,                0.20355,                0.08877,                0.30986,                 0.1357,                0.11701,                0.04069,                 2.4442,                 3.3691,                   1.97,                 1.0401,              0.0094001,              0.0094001,              0.0094001
                    306,                 1.4154,                 2.1054,                0.77991,                0.84821,                0.48901,                0.17635,                0.19405,                 0.0878,                0.26763,                 0.1249,                0.11338,                0.03763,                 2.4454,                 3.3609,                 1.9958,                 1.0289,              0.0093981,              0.0093981,              0.0093981
                    307,                 1.4856,                 2.2002,                 0.8003,                0.85028,                0.43142,                  0.172,                0.19208,                0.08478,                0.30154,                0.11874,                0.11519,                0.03781,                 2.4867,                 3.3562,                 2.0779,                  1.034,              0.0093961,              0.0093961,              0.0093961
                    308,                 1.5758,                 2.0909,                0.82412,                0.84799,                  0.453,                0.17039,                0.19167,                0.08678,                0.26955,                0.11565,                0.10712,                0.03745,                 2.4456,                 3.3328,                 2.1271,                 1.0305,              0.0093941,              0.0093941,              0.0093941
                    309,                 1.4739,                  2.045,                0.78808,                0.84662,                0.44193,                0.16731,                0.18749,                0.08469,                0.28569,                0.11334,                0.10864,                0.03649,                 2.4703,                 3.3372,                 2.1752,                 1.0296,              0.0093921,              0.0093921,              0.0093921
                    310,                 1.4647,                  2.108,                0.79765,                0.85473,                0.41558,                0.16654,                0.18523,                0.08424,                 0.2886,                0.11565,                0.10655,                0.03556,                 2.5018,                 3.3804,                 2.2389,                 1.0428,              0.0093902,              0.0093902,              0.0093902
                    311,                 1.4528,                 2.1384,                0.78323,                0.85752,                0.40503,                0.16577,                0.18502,                0.08092,                0.25716,                0.11103,                0.10302,                0.03309,                 2.5394,                 3.3392,                  2.256,                 1.0436,              0.0093882,              0.0093882,              0.0093882
                    312,                 1.4933,                 2.0698,                0.78703,                0.85222,                0.39962,                0.16268,                0.17566,                0.07775,                0.29561,                0.10794,                0.10223,                0.03287,                 2.5607,                 3.3646,                 2.2014,                 1.0392,              0.0093862,              0.0093862,              0.0093862
                    313,                 1.4481,                 1.9928,                 0.7592,                0.84967,                0.41514,                0.16885,                0.17575,                 0.0765,                0.28863,                 0.1118,                 0.1033,                 0.0336,                 2.5476,                 3.3609,                  2.133,                 1.0294,              0.0093842,              0.0093842,              0.0093842
                    314,                 1.4205,                 2.0037,                0.77692,                 0.8581,                0.40248,                0.16962,                0.17781,                0.07727,                0.34309,                0.10023,                0.09789,                0.03258,                 2.5514,                 3.3478,                 2.1225,                 1.0267,              0.0093822,              0.0093822,              0.0093822
                    315,                 1.4317,                 2.0936,                0.77017,                 0.8461,                0.44167,                0.15806,                0.17795,                0.07524,                0.30959,                0.10023,                0.09673,                0.03052,                 2.6043,                 3.3876,                 2.0997,                 1.0363,              0.0093803,              0.0093803,              0.0093803
                    316,                 1.4431,                 2.0347,                0.75936,                0.84857,                0.44725,                0.16158,                0.17806,                0.07634,                0.32854,                 0.1064,                0.09826,                0.03112,                 2.5764,                 3.3731,                 2.1611,                 1.0331,              0.0093783,              0.0093783,              0.0093783
                    317,                 1.4294,                 2.0586,                0.76001,                0.84875,                0.48627,                0.15806,                0.17839,                0.07758,                0.33194,                0.11257,                0.10139,                0.03083,                 2.5449,                 3.3173,                 2.1425,                 1.0315,              0.0093763,              0.0093763,              0.0093763
                    318,                 1.5093,                 2.0354,                0.80677,                0.84776,                0.44854,                 0.1542,                0.17171,                0.07506,                  0.332,                 0.1118,                0.10047,                0.03187,                  2.558,                 3.3304,                 2.1657,                 1.0369,              0.0093743,              0.0093743,              0.0093743
                    319,                  1.403,                 1.9951,                0.74307,                0.84578,                 0.4381,                  0.165,                0.17612,                0.07848,                0.32849,                0.11565,                0.10427,                0.03249,                 2.5161,                 3.3116,                 2.1464,                 1.0417,              0.0093723,              0.0093723,              0.0093723
                    320,                 1.4946,                 2.0442,                0.77428,                0.84439,                 0.4257,                0.17194,                 0.1837,                0.08287,                0.27874,                0.12783,                0.11045,                0.03519,                 2.4549,                 3.3323,                 2.1109,                  1.037,              0.0093704,              0.0093704,              0.0093704
                    321,                 1.3902,                 2.0409,                0.75015,                0.84931,                0.48421,                0.16503,                0.18561,                0.08471,                0.31964,                 0.1249,                0.11472,                0.03847,                 2.4429,                 3.3094,                 2.1414,                 1.0402,              0.0093684,              0.0093684,              0.0093684
                    322,                 1.4059,                 2.0486,                0.75917,                 0.8449,                0.45959,                0.17271,                0.18402,                0.08333,                0.32954,                0.11103,                0.10312,                0.03461,                 2.4856,                 3.3726,                 2.1056,                 1.0426,              0.0093664,              0.0093664,              0.0093664
                    323,                 1.4054,                 2.0021,                0.75235,                0.85503,                0.45773,                0.17733,                0.19047,                 0.0839,                0.30599,                0.12182,                0.10662,                0.03505,                 2.4891,                 3.3826,                 2.1341,                 1.0387,              0.0093644,              0.0093644,              0.0093644
                    324,                 1.4385,                 2.0907,                 0.7648,                0.84822,                0.44658,                0.17348,                0.18505,                0.08259,                0.30993,                 0.1249,                0.10711,                0.03424,                 2.5094,                 3.3934,                 2.1418,                 1.0388,              0.0093624,              0.0093624,              0.0093624
                    325,                  1.503,                 2.0697,                0.80027,                0.85504,                0.46569,                0.16808,                0.18772,                0.08681,                0.32196,                0.12228,                0.10949,                0.04024,                 2.5018,                 3.3176,                 2.1722,                 1.0398,              0.0093605,              0.0093605,              0.0093605
                    326,                 1.4481,                 2.0603,                0.76455,                0.84747,                0.44403,                0.17733,                0.18738,                0.08295,                 0.3274,                0.12799,                0.11424,                0.04005,                 2.5128,                 3.3184,                 2.2226,                 1.0417,              0.0093585,              0.0093585,              0.0093585
                    327,                 1.4391,                 2.0778,                0.75508,                0.84815,                0.44933,                0.18196,                0.19272,                0.08754,                0.30844,                0.12413,                 0.1146,                0.03787,                 2.4884,                 3.2517,                 2.1833,                 1.0416,              0.0093565,              0.0093565,              0.0093565
                    328,                 1.4514,                 2.1125,                0.76359,                0.85814,                0.44484,                0.17965,                0.19348,                 0.0885,                0.33368,                0.13416,                0.12486,                0.04179,                 2.4924,                 3.2282,                 2.1799,                 1.0432,              0.0093545,              0.0093545,              0.0093545
                    329,                 1.4409,                 2.1017,                0.75608,                0.84903,                0.45114,                0.18658,                0.20101,                0.08994,                0.33325,                 0.1303,                0.12378,                0.04222,                 2.4927,                 3.2356,                 2.1509,                 1.0381,              0.0093525,              0.0093525,              0.0093525
                    330,                 1.4446,                 2.0121,                0.75641,                0.84217,                0.42005,                0.17425,                0.18653,                 0.0831,                 0.2974,                0.11796,                0.10891,                0.03593,                 2.5504,                 3.3124,                 2.2665,                 1.0369,              0.0093506,              0.0093506,              0.0093506
                    331,                 1.4828,                 2.1002,                0.79826,                0.85322,                0.44385,                 0.1781,                0.18967,                0.08538,                0.32158,                0.12182,                 0.1127,                0.03854,                 2.5401,                 3.3129,                 2.1511,                 1.0356,              0.0093486,              0.0093486,              0.0093486
                    332,                 1.4504,                 2.0733,                0.76306,                0.85142,                0.44647,                0.17425,                0.18696,                0.08011,                0.33714,                0.11411,                0.10648,                0.03308,                 2.5973,                 3.3785,                 2.1006,                  1.039,              0.0093466,              0.0093466,              0.0093466
                    333,                 1.4456,                 1.9639,                0.77362,                0.84968,                0.43482,                0.17502,                0.18247,                0.07602,                0.37769,                 0.1118,                0.10789,                0.03455,                 2.5815,                 3.3486,                 2.1514,                 1.0482,              0.0093446,              0.0093446,              0.0093446
                    334,                 1.4451,                 2.0437,                 0.7648,                0.84479,                0.40384,                0.17656,                0.18989,                0.08309,                0.30805,                0.11488,                 0.1113,                0.03679,                 2.5247,                  3.342,                 2.1217,                  1.041,              0.0093426,              0.0093426,              0.0093426
                    335,                 1.4038,                 2.0969,                0.75486,                0.84544,                0.43879,                 0.1835,                0.19651,                0.08571,                0.28325,                0.11565,                0.10406,                0.03554,                 2.4835,                 3.3396,                 2.0741,                 1.0331,              0.0093407,              0.0093407,              0.0093407
                    336,                 1.4133,                 2.0169,                0.75225,                0.84447,                0.43706,                 0.1781,                0.18783,                0.08337,                0.29362,                0.10896,                0.10469,                0.03497,                 2.5093,                 3.3749,                 2.1389,                 1.0369,              0.0093387,              0.0093387,              0.0093387
                    337,                 1.4292,                 2.0044,                0.75051,                 0.8507,                0.37946,                0.17162,                 0.1817,                0.08126,                0.32692,                0.11025,                0.10582,                0.03512,                 2.5147,                 3.4057,                 2.1658,                 1.0316,              0.0093367,              0.0093367,              0.0093367
                    338,                 1.4643,                 2.0802,                0.76893,                0.84472,                0.46808,                0.15673,                0.17588,                0.07608,                0.31318,                0.10409,                0.09998,                0.03441,                 2.5574,                 3.4499,                  2.215,                  1.031,              0.0093347,              0.0093347,              0.0093347
                    339,                 1.3894,                 2.0111,                0.74278,                0.85036,                0.43814,                0.16731,                 0.1784,                0.07685,                0.26568,                0.10486,                0.09745,                0.03365,                 2.5976,                 3.4467,                 2.2413,                 1.0303,              0.0093327,              0.0093327,              0.0093327
                    340,                 1.4805,                 2.0425,                0.78382,                0.84946,                0.44361,                0.17271,                0.18146,                0.07732,                0.29239,                 0.1118,                0.10196,                0.03467,                 2.5539,                 3.4855,                 2.1261,                 1.0234,              0.0093308,              0.0093308,              0.0093308
                    341,                 1.4057,                 2.0626,                 0.7483,                0.85007,                0.46594,                0.16268,                0.17827,                0.07497,                0.30628,                0.09715,                0.09361,                0.03105,                  2.586,                 3.4473,                 2.1244,                 1.0264,              0.0093288,              0.0093288,              0.0093288
                    342,                 1.4221,                 2.0401,                0.76913,                0.84301,                 0.3944,                0.16577,                0.17162,                0.07187,                0.24438,                0.11025,                0.09313,                0.02957,                 2.5836,                 3.4321,                 2.1138,                 1.0291,              0.0093268,              0.0093268,              0.0093268
                    343,                 1.3778,                 1.9975,                0.73975,                0.84658,                 0.4626,                0.14264,                0.16258,                0.06505,                0.23195,                0.09715,                0.08413,                0.02768,                 2.6161,                 3.4617,                 2.0815,                 1.0294,              0.0093248,              0.0093248,              0.0093248
                    344,                 1.4089,                 1.9818,                0.74915,                0.83478,                0.45096,                0.16731,                0.17162,                0.07292,                0.28246,                0.10948,                0.09396,                0.03145,                 2.5368,                 3.4437,                  2.114,                 1.0267,              0.0093228,              0.0093228,              0.0093228
                    345,                 1.4406,                 2.0252,                0.76579,                0.84892,                0.41239,                 0.1672,                0.17237,                0.07398,                0.27547,                0.11169,                0.09513,                0.03105,                 2.5401,                 3.4451,                 2.0556,                 1.0246,              0.0093209,              0.0093209,              0.0093209
                    346,                 1.4197,                 2.0304,                0.74926,                0.84592,                0.43961,                0.16808,                0.18033,                0.07782,                0.27268,                0.11411,                0.09552,                0.03133,                 2.4952,                 3.3668,                 2.0235,                  1.016,              0.0093189,              0.0093189,              0.0093189
                    347,                 1.4487,                 2.0873,                0.77948,                0.84605,                0.37248,                0.18119,                0.18387,                0.08262,                0.27633,                0.12953,                0.11053,                0.03922,                 2.4714,                 3.3637,                 2.0065,                 1.0192,              0.0093169,              0.0093169,              0.0093169
                    348,                 1.4178,                  2.025,                0.73806,                0.83848,                0.41818,                0.17194,                0.18895,                 0.0843,                0.28145,                0.12182,                0.10992,                0.03559,                 2.4651,                 3.2948,                 2.0614,                 1.0249,              0.0093149,              0.0093149,              0.0093149
                    349,                 1.4971,                 2.0224,                0.77994,                0.84597,                0.42168,                0.17371,                0.18788,                0.08373,                0.27369,                0.12028,                0.11076,                0.03533,                 2.4999,                  3.302,                 2.0928,                 1.0292,              0.0093129,              0.0093129,              0.0093129
                    350,                 1.4367,                 2.0041,                0.75658,                0.84417,                 0.4227,                0.17579,                 0.1872,                0.08628,                0.32415,                0.11103,                0.10744,                0.03949,                 2.4811,                 3.3422,                  2.159,                 1.0261,               0.009311,               0.009311,               0.009311
                    351,                 1.3804,                 1.9507,                0.72442,                0.83744,                0.45853,                0.15729,                0.17352,                0.07652,                0.32223,                 0.1118,                0.10215,                0.03482,                 2.6116,                 3.3578,                 2.1839,                 1.0349,               0.009309,               0.009309,               0.009309
                    352,                  1.464,                 1.9761,                0.75383,                0.83368,                0.44092,                0.17573,                0.18713,                0.08608,                 0.3184,                 0.1249,                0.10746,                0.03849,                 2.4886,                 3.3318,                 2.1685,                   1.02,               0.009307,               0.009307,               0.009307
                    353,                 1.4376,                 1.9862,                0.74862,                0.84373,                0.44642,                 0.1772,                0.19251,                0.08665,                0.39197,                0.12028,                0.12241,                0.04042,                 2.4797,                 3.3081,                 2.2068,                 1.0208,               0.009305,               0.009305,               0.009305
                    354,                 1.3975,                 2.0181,                0.74427,                0.83991,                0.49691,                0.15806,                0.18241,                0.08457,                 0.3836,                0.11334,                0.11288,                 0.0401,                 2.5045,                 3.3382,                 2.3307,                 1.0225,               0.009303,               0.009303,               0.009303
                    355,                  1.414,                 1.9333,                0.73598,                0.84439,                0.40798,                0.16114,                0.17497,                0.07771,                0.35873,                0.10222,                0.10594,                0.03483,                 2.5636,                 3.3637,                 2.3569,                 1.0203,              0.0093011,              0.0093011,              0.0093011
                    356,                 1.4896,                 1.9629,                0.76441,                0.83354,                0.45508,                0.15652,                0.17598,                0.07942,                0.29957,                0.11179,                0.10772,                0.03741,                 2.5277,                 3.3777,                 2.3562,                 1.0284,              0.0092991,              0.0092991,              0.0092991
                    357,                 1.4399,                 1.9484,                0.74935,                0.83549,                0.41928,                0.16654,                 0.1799,                0.07806,                0.28172,                0.11719,                0.11123,                0.03762,                 2.5373,                 3.3527,                 2.3418,                 1.0336,              0.0092971,              0.0092971,              0.0092971
                    358,                 1.4858,                 1.9673,                0.76107,                0.83634,                 0.4021,                0.14674,                0.15779,                0.06862,                0.27801,                0.10794,                0.10342,                0.02921,                  2.634,                 3.4024,                 2.4195,                 1.0424,              0.0092951,              0.0092951,              0.0092951
                    359,                 1.4076,                 1.9555,                0.74916,                0.83961,                 0.4711,                 0.1488,                0.17065,                0.07435,                0.25296,                0.10794,                0.10503,                0.03085,                  2.585,                 3.3992,                 2.3754,                  1.036,              0.0092931,              0.0092931,              0.0092931
                    360,                 1.4669,                 1.9484,                0.75146,                0.83861,                 0.4583,                0.17579,                0.19325,                0.08303,                0.25218,                0.11719,                0.10786,                 0.0376,                 2.5184,                 3.3199,                 2.2301,                 1.0279,              0.0092912,              0.0092912,              0.0092912
                    361,                 1.3993,                  2.032,                0.74801,                0.84202,                0.44328,                0.17733,                0.19687,                0.08925,                0.29929,                0.12259,                 0.1178,                0.04123,                 2.4797,                 3.2855,                 2.2191,                 1.0264,              0.0092892,              0.0092892,              0.0092892
                    362,                 1.3794,                 2.0267,                0.72899,                0.84159,                0.50235,                0.17733,                0.20095,                0.09263,                0.41766,                0.12182,                0.12174,                0.04066,                 2.4738,                 3.3242,                  2.138,                 1.0248,              0.0092872,              0.0092872,              0.0092872
                    363,                 1.4555,                 1.9924,                0.75347,                0.84357,                0.46738,                0.16654,                 0.1798,                0.08066,                0.30821,                0.11334,                0.10669,                0.03524,                 2.4926,                 3.3689,                 2.2317,                 1.0238,              0.0092852,              0.0092852,              0.0092852
                    364,                 1.4397,                 1.9842,                0.74452,                0.83622,                0.39779,                0.16345,                0.16381,                 0.0687,                0.30349,                0.10871,                 0.0993,                0.03205,                 2.6281,                 3.4742,                 2.2462,                 1.0364,              0.0092832,              0.0092832,              0.0092832
                    365,                 1.4796,                 2.0153,                0.76135,                 0.8354,                0.40152,                0.16553,                0.16579,                0.07022,                0.27328,                0.12182,                0.10421,                0.03426,                 2.5685,                 3.4778,                  2.276,                 1.0293,              0.0092813,              0.0092813,              0.0092813
                    366,                 1.3803,                 1.9295,                0.71406,                0.83718,                0.40458,                0.16731,                0.17359,                0.07416,                0.29759,                0.12567,                0.11335,                0.03871,                 2.5489,                 3.4339,                 2.2919,                 1.0337,              0.0092793,              0.0092793,              0.0092793
                    367,                 1.4324,                 2.0239,                0.76271,                 0.8499,                0.49659,                0.17579,                0.19161,                0.08154,                0.33198,                0.13338,                0.11988,                0.03915,                 2.5063,                 3.4097,                 2.2394,                 1.0283,              0.0092773,              0.0092773,              0.0092773
                    368,                 1.3014,                 1.9377,                0.68984,                0.84598,                0.47571,                0.16885,                0.18365,                0.08221,                0.35317,                0.12259,                0.11454,                 0.0372,                 2.4808,                 3.4717,                 2.1667,                 1.0246,              0.0092753,              0.0092753,              0.0092753
                    369,                 1.3947,                 2.0044,                0.73007,                 0.8382,                0.45364,                0.17425,                0.18541,                0.08411,                0.36221,                0.12722,                0.11859,                0.03873,                 2.4757,                 3.5222,                 2.1455,                 1.0266,              0.0092733,              0.0092733,              0.0092733
                    370,                 1.4252,                 2.0078,                0.75852,                0.84205,                0.45612,                0.18736,                0.19402,                0.08656,                0.34361,                0.13239,                0.12075,                0.03776,                 2.4461,                 3.4007,                 2.1719,                 1.0339,              0.0092714,              0.0092714,              0.0092714
                    371,                 1.3956,                 1.9445,                0.73662,                0.83457,                0.44707,                0.18427,                0.19418,                0.08618,                0.31209,                0.13107,                0.11873,                0.03625,                 2.4686,                 3.3891,                 2.1903,                 1.0345,              0.0092694,              0.0092694,              0.0092694
                    372,                 1.3852,                 1.9877,                0.72509,                0.84609,                0.41255,                0.18658,                 0.1905,                0.08301,                 0.3271,                0.13801,                0.12227,                0.03801,                 2.4964,                 3.4405,                 2.0778,                 1.0342,              0.0092674,              0.0092674,              0.0092674
                    373,                 1.4089,                 2.0833,                0.74948,                0.84163,                0.42257,                 0.1781,                0.19166,                0.08618,                0.27425,                0.13184,                 0.1149,                0.03507,                 2.4678,                 3.4126,                 2.0622,                 1.0193,              0.0092654,              0.0092654,              0.0092654
                    374,                 1.4136,                 1.9432,                0.74013,                0.84515,                0.42348,                0.18658,                0.19289,                0.08856,                0.28406,                 0.1357,                0.12139,                0.04009,                 2.4193,                 3.3836,                 2.1019,                 1.0156,              0.0092634,              0.0092634,              0.0092634
                    375,                 1.4139,                 1.9071,                0.73253,                0.83671,                0.47374,                0.16731,                0.17773,                0.08015,                0.37369,                0.12799,                0.12478,                0.03833,                 2.5123,                 3.3964,                 2.2281,                  1.026,              0.0092615,              0.0092615,              0.0092615
