                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    208,                 1.6993,                 2.2843,                0.92554,                0.87878,                0.41123,                0.17887,                0.17431,                0.07652,                0.31211,                0.13878,                0.11826,                0.03346,                 2.4992,                 3.2935,                 2.1183,                  1.056,              0.0095921,              0.0095921,              0.0095921
                    209,                 1.6648,                 2.2881,                 0.9197,                0.88284,                0.38774,                0.17271,                0.17591,                 0.0757,                0.28389,                 0.1249,                 0.1048,                0.02984,                 2.5262,                 3.2911,                  2.116,                  1.057,              0.0095901,              0.0095901,              0.0095901
                    210,                 1.6314,                 2.3741,                0.91441,                0.87486,                0.37653,                0.15729,                0.16439,                 0.0688,                0.27347,                0.12105,                0.10073,                0.02923,                 2.6247,                  3.381,                 2.1439,                 1.0657,              0.0095882,              0.0095882,              0.0095882
                    211,                 1.6444,                 2.3662,                0.91584,                0.87918,                0.37353,                0.15806,                0.16009,                0.06848,                0.23753,                0.12182,                0.09197,                0.02889,                 2.6177,                 3.3914,                 2.1487,                 1.0664,              0.0095862,              0.0095862,              0.0095862
                    212,                 1.6603,                 2.2652,                 0.9263,                0.87103,                0.45134,                0.15343,                0.16785,                0.07059,                0.30407,                0.10177,                 0.0862,                0.02632,                 2.5986,                 3.2892,                 2.1786,                 1.0586,              0.0095842,              0.0095842,              0.0095842
                    213,                 1.6032,                 2.2356,                0.86813,                0.87734,                0.38305,                0.17194,                0.17147,                0.07238,                0.24132,                0.11257,                0.09178,                0.02791,                 2.5656,                 3.2883,                 2.1283,                  1.051,              0.0095822,              0.0095822,              0.0095822
                    214,                 1.6331,                 2.3614,                0.91017,                0.88116,                0.43064,                0.15343,                0.15845,                0.06713,                0.27598,                0.11796,                0.10444,                0.02934,                 2.5863,                 3.3929,                 2.1462,                 1.0536,              0.0095802,              0.0095802,              0.0095802
                    215,                 1.6355,                 2.2806,                0.88542,                0.86818,                  0.409,                0.17887,                0.17465,                0.07509,                0.20337,                0.11488,                0.08437,                0.02612,                 2.5418,                 3.3857,                   2.05,                 1.0554,              0.0095783,              0.0095783,              0.0095783
                    216,                 1.6301,                 2.2979,                0.90416,                0.87294,                0.42978,                0.18119,                0.17778,                0.07561,                0.26794,                0.12028,                0.09598,                0.03095,                 2.5484,                 3.4478,                 2.1161,                 1.0653,              0.0095763,              0.0095763,              0.0095763
                    217,                 1.6775,                 2.3335,                0.93925,                0.87498,                0.46335,                0.15777,                0.16808,                0.07352,                0.35409,                0.10871,                0.09795,                0.03054,                 2.5261,                 3.4137,                 2.1583,                 1.0677,              0.0095743,              0.0095743,              0.0095743
                    218,                 1.5703,                 2.2878,                0.87103,                0.87315,                0.45818,                0.15452,                0.16562,                0.07066,                 0.3013,                0.11719,                0.09759,                0.03049,                 2.5107,                 3.4783,                 2.1479,                 1.0591,              0.0095723,              0.0095723,              0.0095723
                    219,                 1.5375,                 2.2524,                0.85378,                0.87663,                0.36247,                  0.165,                0.15898,                0.06852,                0.22564,                0.11488,                0.08855,                0.02609,                  2.577,                 3.5093,                  2.202,                 1.0646,              0.0095703,              0.0095703,              0.0095703
                    220,                  1.633,                 2.2682,                0.89131,                0.87267,                 0.4098,                0.15652,                0.16051,                0.07144,                0.27439,                 0.1249,                0.10219,                0.03117,                  2.545,                 3.5125,                 2.1568,                 1.0558,              0.0095684,              0.0095684,              0.0095684
                    221,                 1.5857,                 2.2402,                0.86329,                0.86892,                0.42216,                0.15883,                0.16887,                0.07617,                0.31994,                0.11951,                0.10859,                0.03328,                 2.5047,                 3.4743,                 2.1151,                 1.0506,              0.0095664,              0.0095664,              0.0095664
                    222,                 1.6098,                 2.3447,                0.88253,                 0.8749,                0.34974,                0.16268,                0.16963,                0.07295,                0.30492,                0.11534,                0.10326,                0.03128,                 2.5837,                 3.3797,                 2.1716,                 1.0613,              0.0095644,              0.0095644,              0.0095644
                    223,                 1.5547,                 2.2383,                0.85405,                0.87016,                 0.3892,                0.15883,                0.16135,                0.06819,                0.31236,                0.12336,                0.10897,                0.03202,                 2.6002,                  3.479,                 2.2252,                 1.0626,              0.0095624,              0.0095624,              0.0095624
                    224,                 1.6293,                 2.4121,                0.91053,                0.87686,                0.35544,                0.15497,                0.15304,                0.06655,                0.29799,                0.10486,                0.09548,                0.02564,                 2.6319,                 3.4881,                 2.2455,                 1.0541,              0.0095604,              0.0095604,              0.0095604
                    225,                 1.6182,                 2.2956,                0.88421,                0.87432,                 0.3968,                0.15652,                0.15256,                0.06653,                0.30164,                0.11103,                0.08906,                  0.025,                 2.6349,                 3.4302,                 2.2296,                 1.0602,              0.0095585,              0.0095585,              0.0095585
                    226,                 1.5675,                   2.22,                0.86745,                0.87236,                 0.4368,                 0.1596,                0.16897,                0.07316,                0.34202,                0.12876,                 0.1184,                0.03583,                 2.5482,                 3.4573,                 2.1415,                 1.0491,              0.0095565,              0.0095565,              0.0095565
                    227,                 1.5725,                 2.2479,                0.85926,                0.87008,                0.47413,                0.14529,                0.15591,                0.06654,                0.25039,                0.11642,                0.09678,                0.03058,                 2.6128,                 3.4742,                 2.1484,                 1.0519,              0.0095545,              0.0095545,              0.0095545
                    228,                 1.5685,                 2.3095,                0.85833,                0.87886,                0.44071,                 0.1531,                0.15462,                0.06748,                0.29792,                 0.1118,                0.10364,                0.03159,                 2.5513,                 3.3682,                 2.2311,                 1.0427,              0.0095525,              0.0095525,              0.0095525
                    229,                 1.5461,                 2.1805,                0.85051,                0.86831,                0.44696,                0.15266,                0.16199,                0.07129,                0.29181,                0.11334,                0.10059,                0.03182,                 2.5606,                  3.377,                 2.1734,                 1.0465,              0.0095505,              0.0095505,              0.0095505
                    230,                 1.5111,                  2.243,                0.82839,                0.87444,                  0.386,                0.16037,                0.15697,                  0.071,                0.33353,                0.11488,                0.09867,                0.03092,                 2.5572,                 3.3898,                 2.1282,                  1.037,              0.0095486,              0.0095486,              0.0095486
                    231,                 1.5698,                 2.2357,                0.86459,                0.88114,                0.39846,                0.14607,                  0.154,                0.06588,                 0.2989,                0.10486,                0.08512,                0.02525,                 2.6635,                 3.5019,                 2.1736,                  1.059,              0.0095466,              0.0095466,              0.0095466
                    232,                  1.543,                 2.2059,                0.86442,                0.87048,                0.39469,                0.15574,                0.15766,                0.06979,                0.28527,                0.11257,                0.08834,                0.02821,                  2.622,                  3.503,                 2.1889,                 1.0586,              0.0095446,              0.0095446,              0.0095446
                    233,                    1.6,                 2.2732,                0.86598,                0.87486,                0.41795,                 0.1596,                0.15972,                0.06799,                0.27875,                0.11025,                0.09034,                0.02747,                 2.6349,                 3.4643,                 2.1432,                 1.0612,              0.0095426,              0.0095426,              0.0095426
                    234,                 1.5685,                  2.259,                0.87572,                0.86745,                 0.4006,                0.17502,                0.16592,                0.06989,                0.25416,                0.11025,                0.08619,                0.02849,                 2.5768,                 3.3411,                 2.1864,                 1.0618,              0.0095406,              0.0095406,              0.0095406
                    235,                 1.5441,                 2.2421,                0.85337,                0.87497,                0.41762,                0.17887,                0.17705,                0.07639,                0.29837,                0.12105,                 0.1016,                0.03382,                 2.5325,                 3.3376,                 2.1539,                 1.0496,              0.0095387,              0.0095387,              0.0095387
                    236,                 1.5606,                 2.2205,                 0.8515,                0.86673,                0.38544,                0.16808,                0.16322,                0.06938,                0.24774,                0.10871,                0.08139,                0.02517,                 2.6149,                 3.4332,                  2.213,                 1.0636,              0.0095367,              0.0095367,              0.0095367
                    237,                 1.5573,                 2.1481,                0.84219,                0.86984,                0.45649,                  0.165,                0.16539,                0.07169,                0.30504,                0.11025,                  0.093,                0.02763,                  2.561,                 3.4428,                 2.1386,                 1.0623,              0.0095347,              0.0095347,              0.0095347
                    238,                 1.5612,                 2.2695,                0.86283,                0.86892,                0.43304,                0.17137,                0.17038,                0.07367,                0.26997,                0.12028,                0.09316,                 0.0301,                 2.5501,                 3.4274,                 2.1416,                 1.0644,              0.0095327,              0.0095327,              0.0095327
                    239,                 1.5667,                  2.186,                0.84586,                 0.8727,                0.36941,                0.16962,                0.17078,                0.07432,                0.30413,                0.11796,                 0.0997,                 0.0285,                 2.5508,                 3.3561,                 2.1626,                 1.0664,              0.0095307,              0.0095307,              0.0095307
                    240,                 1.5732,                 2.2633,                 0.8536,                0.86886,                0.36442,                0.17271,                0.17032,                0.07444,                0.30803,                0.12105,                 0.1022,                0.02887,                  2.545,                 3.4103,                 2.1739,                  1.057,              0.0095288,              0.0095288,              0.0095288
                    241,                 1.6039,                 2.2534,                0.87056,                  0.861,                0.40922,                0.16423,                0.17093,                0.07468,                0.29953,                0.11411,                0.10286,                0.02739,                 2.5628,                  3.364,                 2.1505,                 1.0587,              0.0095268,              0.0095268,              0.0095268
                    242,                 1.5119,                 2.2457,                0.83917,                0.87607,                0.41527,                0.16646,                0.17884,                0.07998,                0.29814,                0.11951,                0.10721,                0.03042,                 2.4931,                 3.3421,                 2.0448,                 1.0477,              0.0095248,              0.0095248,              0.0095248
                    243,                 1.4941,                 2.2216,                0.82437,                0.86772,                0.40886,                0.17116,                0.17558,                 0.0794,                0.26334,                0.12722,                0.10347,                0.03322,                 2.4933,                 3.4218,                 2.1708,                 1.0414,              0.0095228,              0.0095228,              0.0095228
                    244,                 1.5686,                 2.1882,                  0.858,                 0.8717,                0.43333,                 0.1488,                0.16577,                0.07693,                0.35014,                0.11642,                0.10363,                0.03291,                  2.495,                 3.3966,                 2.2169,                  1.039,              0.0095208,              0.0095208,              0.0095208
                    245,                 1.5884,                 2.2479,                0.84549,                0.87004,                0.34116,                0.16962,                0.17131,                0.07984,                0.31783,                0.11796,                0.09911,                0.03064,                 2.4955,                  3.352,                 2.1847,                 1.0452,              0.0095189,              0.0095189,              0.0095189
                    246,                 1.5783,                 2.2297,                0.86439,                0.86308,                0.38739,                0.16885,                0.17741,                0.08245,                0.28751,                0.11719,                0.09885,                0.02818,                 2.4919,                 3.3386,                 2.1139,                  1.046,              0.0095169,              0.0095169,              0.0095169
                    247,                 1.4808,                 2.1736,                0.80483,                0.86527,                0.40378,                0.16654,                0.17238,                0.07577,                0.29145,                0.11334,                0.09369,                0.02725,                  2.575,                 3.4044,                  2.121,                 1.0559,              0.0095149,              0.0095149,              0.0095149
                    248,                 1.5527,                  2.206,                0.85657,                0.86438,                0.37396,                0.18042,                0.17434,                0.07825,                0.26911,                0.11565,                0.09365,                0.02883,                 2.5115,                 3.4466,                 2.1158,                 1.0512,              0.0095129,              0.0095129,              0.0095129
                    249,                 1.5563,                 2.1669,                0.85381,                0.85805,                 0.3592,                0.17579,                0.17221,                0.07509,                0.23238,                0.11874,                0.08918,                0.02755,                 2.5593,                 3.4077,                 2.1602,                 1.0604,              0.0095109,              0.0095109,              0.0095109
                    250,                 1.4945,                 2.1448,                 0.8176,                0.86856,                0.39337,                0.17499,                0.17128,                0.07602,                0.31857,                0.12953,                0.11095,                0.03436,                 2.5469,                 3.4007,                 2.1619,                 1.0535,               0.009509,               0.009509,               0.009509
                    251,                   1.51,                 2.2073,                0.83158,                0.86717,                0.43841,                0.15574,                 0.1671,                0.07582,                0.38022,                0.11951,                0.11987,                0.03786,                 2.5284,                 3.4091,                 2.2589,                 1.0572,               0.009507,               0.009507,               0.009507
                    252,                 1.5692,                 2.1979,                 0.8278,                0.86549,                 0.4363,                0.16114,                0.17018,                0.07614,                0.29594,                0.11103,                0.10402,                0.03092,                 2.5333,                 3.3563,                 2.2397,                 1.0585,               0.009505,               0.009505,               0.009505
                    253,                 1.5862,                  2.198,                0.86836,                0.86524,                0.43547,                0.16345,                0.17377,                0.07733,                0.30388,                0.12567,                0.11283,                0.03391,                   2.52,                 3.3698,                 2.2082,                 1.0578,               0.009503,               0.009503,               0.009503
                    254,                 1.4709,                 2.1656,                 0.8054,                0.85747,                0.38732,                0.17108,                0.16859,                0.07556,                0.30555,                0.12182,                0.10877,                 0.0326,                 2.5073,                 3.3672,                 2.1334,                 1.0547,               0.009501,               0.009501,               0.009501
                    255,                 1.4774,                 2.2037,                0.81923,                0.86756,                0.44823,                0.15652,                0.16466,                0.07623,                0.28196,                0.11874,                0.10588,                0.03202,                 2.5019,                   3.33,                 2.1967,                 1.0554,              0.0094991,              0.0094991,              0.0094991
                    256,                 1.5569,                 2.1829,                0.83002,                0.86316,                 0.4051,                0.16958,                0.17232,                 0.0788,                0.30963,                0.12567,                0.11013,                0.03326,                 2.5277,                  3.343,                  2.245,                 1.0592,              0.0094971,              0.0094971,              0.0094971
                    257,                 1.5452,                 2.1813,                0.84192,                0.86417,                0.37212,                 0.1596,                 0.1618,                0.07201,                0.27536,                0.11642,                 0.1064,                0.03103,                   2.58,                  3.365,                 2.3118,                 1.0695,              0.0094951,              0.0094951,              0.0094951
                    258,                 1.5034,                 2.1196,                0.82061,                0.86199,                0.38082,                0.14958,                0.14958,                0.06887,                 0.2769,                0.11411,                0.10025,                   0.03,                 2.5777,                 3.3866,                 2.3666,                 1.0593,              0.0094931,              0.0094931,              0.0094931
                    259,                 1.5417,                 2.2468,                0.81877,                0.86697,                0.39541,                0.16741,                0.16646,                0.07423,                0.31902,                0.11796,                0.10436,                0.03213,                 2.5221,                 3.3741,                 2.2621,                 1.0622,              0.0094911,              0.0094911,              0.0094911
                    260,                 1.4569,                  2.134,                0.79375,                0.86475,                0.36939,                0.17116,                0.16901,                0.07733,                0.32425,                0.13504,                0.13305,                0.04056,                 2.4597,                 3.3636,                 2.0779,                 1.0502,              0.0094892,              0.0094892,              0.0094892
                    261,                 1.5104,                 2.1504,                0.80635,                0.86759,                0.40398,                0.15343,                0.16451,                0.07661,                0.38947,                0.11719,                0.11894,                0.03765,                 2.4726,                  3.364,                 2.1538,                 1.0543,              0.0094872,              0.0094872,              0.0094872
                    262,                 1.5289,                 2.1935,                0.82986,                0.85995,                0.41083,                  0.165,                0.17328,                0.07853,                0.33356,                0.12105,                0.11633,                0.03852,                 2.4494,                 3.3722,                 2.1032,                 1.0509,              0.0094852,              0.0094852,              0.0094852
                    263,                 1.5133,                 2.2284,                 0.8236,                 0.8657,                0.35336,                0.17116,                0.17089,                0.07813,                0.28339,                0.13107,                0.11742,                0.03643,                 2.4634,                 3.3341,                 2.0927,                  1.056,              0.0094832,              0.0094832,              0.0094832
                    264,                 1.5638,                 2.1786,                0.84311,                0.85592,                0.34808,                0.15652,                0.15188,                0.06671,                0.24225,                0.10409,                0.09517,                0.02843,                 2.6287,                 3.3903,                 2.1823,                 1.0652,              0.0094812,              0.0094812,              0.0094812
                    265,                 1.5634,                  2.121,                0.83237,                 0.8601,                0.36992,                0.16114,                0.16113,                0.06948,                0.27339,                0.10794,                0.09464,                0.02744,                 2.6177,                 3.3774,                 2.1333,                 1.0585,              0.0094793,              0.0094793,              0.0094793
                    266,                 1.4954,                 2.1535,                0.81345,                0.86448,                0.41284,                0.16268,                0.16391,                0.07266,                0.23896,                0.10894,                0.09224,                0.02838,                 2.5619,                 3.3944,                 2.1278,                  1.049,              0.0094773,              0.0094773,              0.0094773
                    267,                 1.4676,                 2.1328,                0.79821,                 0.8595,                0.38127,                0.16191,                 0.1614,                0.07108,                0.22941,                0.10871,                0.08333,                0.02643,                  2.586,                  3.406,                 2.0928,                 1.0471,              0.0094753,              0.0094753,              0.0094753
                    268,                 1.5736,                 2.2367,                0.83382,                0.85548,                 0.4195,                0.16604,                0.17175,                0.07862,                0.27559,                0.10948,                0.09808,                0.03127,                 2.5283,                 3.3983,                 2.0747,                 1.0493,              0.0094733,              0.0094733,              0.0094733
                    269,                 1.5314,                 2.1546,                0.84275,                0.86903,                0.39975,                0.16885,                 0.1769,                0.08172,                0.27197,                0.11488,                0.10375,                0.03394,                  2.483,                 3.3929,                  2.066,                 1.0463,              0.0094713,              0.0094713,              0.0094713
                    270,                  1.515,                 2.1551,                0.81156,                0.85897,                0.40304,                0.17116,                0.17108,                0.07463,                0.28853,                0.12876,                0.11174,                0.03357,                 2.5241,                 3.4428,                 2.0578,                 1.0586,              0.0094694,              0.0094694,              0.0094694
                    271,                 1.5346,                 2.1017,                0.84253,                0.85388,                0.40354,                0.16345,                0.16502,                 0.0669,                0.25408,                0.11103,                0.09179,                0.02816,                 2.6394,                 3.4361,                 2.1533,                 1.0747,              0.0094674,              0.0094674,              0.0094674
                    272,                 1.6241,                   2.13,                0.86423,                0.85818,                0.42222,                0.15652,                0.16208,                0.07211,                0.27919,                0.11527,                0.10478,                0.03434,                 2.5663,                  3.424,                 2.1696,                 1.0632,              0.0094654,              0.0094654,              0.0094654
                    273,                 1.4359,                 2.1316,                0.77674,                0.86645,                0.39844,                0.16546,                0.16387,                0.07072,                0.29012,                0.11257,                0.10312,                0.03276,                 2.6036,                 3.4268,                 2.2536,                 1.0639,              0.0094634,              0.0094634,              0.0094634
                    274,                 1.5529,                 2.1963,                0.82525,                0.85705,                0.40497,                0.15652,                0.16433,                0.06836,                0.34937,                0.11796,                0.11291,                0.03552,                 2.6075,                 3.4229,                 2.2433,                 1.0604,              0.0094614,              0.0094614,              0.0094614
                    275,                 1.5315,                 2.1338,                 0.8021,                0.87456,                0.39384,                0.17271,                0.17787,                0.08075,                0.30278,                0.12953,                0.12296,                0.04107,                 2.5147,                 3.3515,                 2.1944,                 1.0575,              0.0094595,              0.0094595,              0.0094595
                    276,                 1.4683,                 2.1831,                0.80896,                0.86382,                0.38418,                0.16577,                0.17224,                0.07619,                0.28714,                0.11642,                0.10224,                0.03195,                 2.5483,                  3.403,                 2.2532,                 1.0622,              0.0094575,              0.0094575,              0.0094575
                    277,                 1.4395,                 2.1278,                0.79034,                0.85958,                0.38259,                0.16674,                0.17412,                0.07643,                0.29853,                0.11334,                 0.1056,                0.03257,                 2.5566,                 3.4179,                 2.2807,                 1.0628,              0.0094555,              0.0094555,              0.0094555
                    278,                 1.4595,                 2.1555,                0.79329,                0.85844,                0.51071,                 0.1596,                0.18141,                0.07806,                0.34541,                0.10794,                0.10433,                 0.0342,                 2.5518,                 3.3503,                 2.3864,                 1.0631,              0.0094535,              0.0094535,              0.0094535
                    279,                 1.4749,                 2.1095,                0.79838,                0.85849,                0.38568,                0.16577,                0.17428,                0.07445,                 0.3151,                0.11874,                0.11186,                0.03741,                 2.6038,                 3.4061,                 2.3703,                 1.0654,              0.0094515,              0.0094515,              0.0094515
                    280,                 1.5052,                 2.1153,                0.81703,                0.85892,                0.37547,                0.15729,                0.16488,                0.07178,                0.34787,                0.09792,                0.09485,                0.03139,                 2.6192,                  3.478,                 2.1828,                 1.0561,              0.0094496,              0.0094496,              0.0094496
                    281,                 1.5301,                 2.2047,                0.81176,                0.85814,                 0.3834,                0.16423,                0.17433,                0.07644,                 0.2628,                0.11257,                0.10433,                0.03245,                 2.5547,                 3.4758,                 2.1714,                 1.0481,              0.0094476,              0.0094476,              0.0094476
                    282,                 1.5302,                 2.1878,                0.82601,                0.86427,                0.38703,                0.17656,                0.17862,                0.08019,                0.26951,                0.11488,                0.10619,                 0.0321,                 2.5552,                 3.4178,                 2.2017,                 1.0491,              0.0094456,              0.0094456,              0.0094456
                    283,                 1.3943,                 2.1007,                0.75268,                0.86293,                 0.3627,                0.17595,                0.17846,                0.07934,                0.28985,                0.12645,                0.11295,                0.03522,                  2.561,                 3.4009,                  2.139,                 1.0529,              0.0094436,              0.0094436,              0.0094436
                    284,                 1.5228,                 2.1044,                0.81708,                0.85451,                0.37497,                0.16731,                0.17111,                0.07653,                0.29686,                0.11334,                 0.1012,                 0.0328,                 2.5644,                 3.3274,                 2.1444,                 1.0536,              0.0094416,              0.0094416,              0.0094416
                    285,                 1.5147,                 2.1309,                0.81844,                 0.8696,                0.35474,                0.17039,                0.17547,                0.07631,                0.31911,                0.11411,                0.09999,                0.03144,                 2.5601,                 3.3786,                  2.113,                 1.0527,              0.0094397,              0.0094397,              0.0094397
                    286,                 1.4215,                 2.0894,                0.77424,                0.86118,                0.42824,                0.16169,                0.16551,                0.07235,                0.35087,                0.11257,                 0.0974,                0.03138,                 2.5377,                 3.4363,                 2.2246,                 1.0534,              0.0094377,              0.0094377,              0.0094377
                    287,                 1.4375,                 2.0951,                0.78238,                0.85362,                 0.3912,                0.15806,                0.15952,                0.07213,                0.30179,                0.11642,                0.10302,                0.03393,                  2.522,                 3.4015,                 2.3679,                 1.0415,              0.0094357,              0.0094357,              0.0094357
                    288,                 1.4798,                 2.1427,                0.79055,                0.84818,                0.40722,                0.16654,                 0.1702,                 0.0767,                0.28968,                 0.1176,                0.10522,                0.03382,                 2.5206,                 3.3336,                 2.1887,                  1.045,              0.0094337,              0.0094337,              0.0094337
                    289,                 1.5057,                 2.1602,                 0.8233,                0.85785,                0.38254,                0.17196,                0.16704,                0.07339,                0.27853,                0.12953,                0.10893,                0.03442,                 2.5339,                 3.3401,                 2.1913,                 1.0525,              0.0094317,              0.0094317,              0.0094317
                    290,                 1.4893,                 2.1322,                0.80189,                0.85328,                0.37654,                0.17039,                 0.1722,                0.07529,                 0.3027,                0.10717,                0.09746,                0.03155,                 2.5463,                 3.3221,                 2.1624,                 1.0523,              0.0094298,              0.0094298,              0.0094298
                    291,                 1.4866,                 2.2339,                0.79747,                0.86346,                0.38462,                0.15883,                0.16997,                0.07454,                0.28614,                0.11334,                0.09997,                0.03386,                 2.5382,                 3.2713,                 2.1721,                 1.0597,              0.0094278,              0.0094278,              0.0094278
                    292,                 1.4796,                 2.0755,                0.79292,                0.85902,                0.40747,                0.18427,                0.18199,                0.08238,                0.31532,                0.13416,                0.11795,                0.03698,                 2.4448,                 3.2244,                 2.1117,                 1.0542,              0.0094258,              0.0094258,              0.0094258
                    293,                 1.4443,                 2.0913,                0.76809,                 0.8534,                0.44392,                0.17887,                0.18708,                0.08333,                 0.3337,                0.11796,                0.10766,                0.03413,                  2.457,                 3.2437,                 2.1712,                 1.0541,              0.0094238,              0.0094238,              0.0094238
                    294,                 1.4532,                 2.0612,                0.78285,                0.84613,                0.41684,                0.16654,                0.17109,                0.07608,                0.30416,                0.11719,                0.10369,                  0.032,                 2.5168,                 3.3472,                 2.2484,                 1.0556,              0.0094218,              0.0094218,              0.0094218
                    295,                 1.4822,                 2.0957,                0.79191,                0.85275,                0.37882,                  0.165,                 0.1638,                 0.0711,                0.25699,                0.11719,                0.10014,                0.03157,                 2.5548,                 3.3846,                 2.3255,                 1.0548,              0.0094199,              0.0094199,              0.0094199
                    296,                 1.4913,                 2.0769,                0.78768,                0.85611,                0.39052,                 0.1487,                0.15273,                0.06662,                0.26852,                0.10486,                0.09244,                0.02922,                 2.5937,                  3.427,                 2.3407,                 1.0588,              0.0094179,              0.0094179,              0.0094179
                    297,                 1.5674,                 2.0753,                0.81353,                0.85105,                0.39802,                0.15652,                0.15983,                0.07115,                0.29795,                0.11642,                0.10276,                0.03312,                 2.5594,                 3.3516,                 2.2938,                 1.0613,              0.0094159,              0.0094159,              0.0094159
                    298,                 1.5152,                 2.0378,                0.80027,                0.85041,                 0.4056,                0.14731,                0.16114,                0.07113,                0.30218,                0.10794,                0.10685,                0.03496,                 2.5585,                 3.3903,                 2.3859,                  1.061,              0.0094139,              0.0094139,              0.0094139
                    299,                  1.467,                 2.0949,                0.77306,                0.84887,                0.39327,                0.14793,                0.15365,                0.06811,                0.27626,                0.11334,                0.10675,                0.03442,                  2.594,                 3.4284,                 2.4251,                  1.054,              0.0094119,              0.0094119,              0.0094119
                    300,                 1.4926,                 2.1039,                0.79977,                0.85053,                0.41526,                0.15729,                0.16314,                0.07241,                0.26952,                0.11642,                0.11308,                0.03306,                 2.5693,                 3.3936,                 2.3664,                 1.0515,                0.00941,                0.00941,                0.00941
                    301,                 1.4743,                  2.051,                0.77788,                0.85956,                0.42107,                0.16423,                0.16632,                0.07389,                 0.2943,                0.11796,                0.10315,                0.03158,                 2.5552,                 3.3315,                 2.3539,                 1.0525,               0.009408,               0.009408,               0.009408
                    302,                 1.4141,                 2.0762,                0.77399,                0.85544,                0.46577,                0.16191,                 0.1813,                0.07938,                 0.3341,                0.12105,                0.12163,                0.03737,                 2.4975,                 3.2716,                 2.3444,                 1.0454,               0.009406,               0.009406,               0.009406
                    303,                 1.4414,                 2.0482,                0.76446,                0.85261,                0.40634,                0.16731,                0.17527,                0.07727,                0.34027,                0.12413,                0.11896,                0.03754,                 2.5027,                 3.3242,                 2.4234,                 1.0531,               0.009404,               0.009404,               0.009404
                    304,                 1.4873,                 2.1114,                0.79553,                0.84839,                0.39853,                0.16296,                0.17004,                0.07406,                0.29791,                0.12182,                 0.1087,                0.03223,                 2.5404,                 3.3571,                 2.3115,                 1.0474,               0.009402,               0.009402,               0.009402
                    305,                 1.4541,                 2.0725,                 0.7872,                0.84959,                0.40439,                0.17733,                0.18423,                0.08046,                0.31963,                0.12413,                0.11448,                0.03418,                 2.4807,                 3.3372,                 2.2635,                 1.0503,              0.0094001,              0.0094001,              0.0094001
                    306,                 1.4447,                 2.0739,                0.78048,                0.85261,                0.43453,                0.16731,                0.17955,                 0.0784,                0.29668,                0.12105,                0.10619,                0.03312,                 2.4991,                 3.3404,                 2.2452,                 1.0549,              0.0093981,              0.0093981,              0.0093981
                    307,                 1.5004,                 2.0706,                0.78349,                0.85049,                0.36989,                0.16577,                0.16742,                0.07149,                0.27119,                 0.1249,                 0.1071,                0.03371,                 2.5462,                 3.3869,                 2.2932,                 1.0555,              0.0093961,              0.0093961,              0.0093961
                    308,                 1.5023,                 2.1487,                0.79633,                0.84976,                0.38818,                0.17121,                0.17134,                 0.0736,                0.25597,                0.11796,                0.09435,                0.02912,                 2.5148,                 3.4143,                  2.273,                 1.0465,              0.0093941,              0.0093941,              0.0093941
                    309,                  1.424,                 2.0528,                0.76103,                0.84912,                0.40526,                0.16808,                0.17425,                0.07533,                0.27989,                0.12567,                0.10448,                0.03075,                  2.502,                 3.4138,                 2.2471,                 1.0416,              0.0093921,              0.0093921,              0.0093921
                    310,                 1.3804,                 2.0355,                 0.7458,                0.85437,                0.35576,                 0.1596,                0.16222,                 0.0698,                0.24974,                0.10254,                0.09336,                0.02927,                  2.579,                 3.5462,                 2.2572,                 1.0533,              0.0093902,              0.0093902,              0.0093902
                    311,                 1.3924,                 2.1308,                0.75397,                0.85693,                0.38161,                0.16037,                0.16442,                0.07311,                0.25464,                0.11565,                0.09437,                 0.0282,                 2.5379,                 3.5009,                 2.2044,                 1.0372,              0.0093882,              0.0093882,              0.0093882
                    312,                  1.426,                 2.0482,                0.76203,                0.84799,                0.40352,                  0.165,                0.16996,                0.07565,                0.32991,                0.12028,                0.10728,                 0.0333,                  2.559,                  3.441,                 2.1744,                 1.0449,              0.0093862,              0.0093862,              0.0093862
                    313,                 1.4818,                  2.065,                 0.7731,                0.85786,                0.38135,                0.15189,                0.16279,                0.07342,                0.32718,                0.12373,                 0.1084,                0.03428,                 2.5845,                 3.4044,                 2.1724,                 1.0539,              0.0093842,              0.0093842,              0.0093842
                    314,                 1.4045,                 2.0865,                 0.7449,                0.85257,                0.46691,                0.14187,                0.16143,                 0.0731,                0.34531,                0.11549,                0.10399,                0.03142,                 2.5688,                 3.4734,                 2.0687,                 1.0432,              0.0093822,              0.0093822,              0.0093822
                    315,                 1.3846,                 2.0169,                 0.7412,                0.84648,                0.36447,                0.15189,                0.15239,                0.06354,                0.27113,                0.11257,                0.08981,                0.02712,                 2.6933,                 3.5001,                 2.1034,                 1.0634,              0.0093803,              0.0093803,              0.0093803
